ID,present,WC_alt,WC_bio1,WC_bio2,WC_bio6,ER_tri,ER_topoWet,lon,lat
232,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95236,12.52557
233,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.0152,12.45528
234,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.0831,12.26836
235,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.08571,12.27592
236,1,NA,NA,NA,NA,NA,NA,108.4333,12.0333
237,0,389,24.200000762939453,9.399999618530273,16.899999618530273,34.380001068115234,10.729999542236328,107.375,11.791666666666666
238,0,382,24.600000381469727,9.800000190734863,16.799999237060547,26.1200008392334,10.869999885559082,107.125,12.625
239,0,497,23.600000381469727,9.600000381469727,16.200000762939453,24.020000457763672,11.149999618530273,107.375,11.875
240,0,884,21.200000762939453,9.699999809265137,13.600000381469727,28.459999084472656,10.699999809265137,107.79166666666666,11.708333333333332
241,0,713,22.399999618530273,9.5,15,55.91999816894531,9.8100004196167,108.04166666666666,12.041666666666666
242,0,137,25.600000381469727,9.100000381469727,18.700000762939453,14.970000267028809,11.529999732971191,107.04166666666666,11.458333333333332
243,0,748,22.100000381469727,9.600000381469727,14.600000381469727,62.709999084472656,9.239999771118164,107.95833333333333,11.875
244,0,285,24.700000762939453,9.199999809265137,17.700000762939453,20.579999923706055,11.1899995803833,107.20833333333333,11.541666666666666
245,0,730,22.600000381469727,10.100000381469727,14.699999809265137,32.7599983215332,10.670000076293945,107.20833333333333,12.375
246,0,800,22.100000381469727,10.100000381469727,14.300000190734863,38.13999938964844,10.350000381469727,107.375,12.208333333333332
247,0,648,22.600000381469727,9.5,15.199999809265137,51.84000015258789,9.619999885559082,107.79166666666666,11.875
248,0,662,22.600000381469727,9.600000381469727,15.100000381469727,35.83000183105469,10.270000457763672,107.79166666666666,11.958333333333332
249,0,361,24.399999618530273,9.5,17,25.06999969482422,11.1899995803833,107.29166666666666,11.875
250,0,295,24.799999237060547,9.300000190734863,17.600000381469727,14.279999732971191,11.510000228881836,107.125,11.625
251,0,111,26.299999237060547,9.600000381469727,18.700000762939453,5.480000019073486,12.9399995803833,106.625,12.291666666666666
252,0,367,24.5,9.699999809265137,17,30.299999237060547,10.510000228881836,107.125,12.125
253,0,923,21,9.699999809265137,13.399999618530273,36.88999938964844,10.430000305175781,107.95833333333333,11.708333333333332
254,0,169,25.399999618530273,9,18.399999618530273,21.049999237060547,11.220000267028809,107.29166666666666,11.541666666666666
255,0,633,22.799999237060547,9.5,15.399999618530273,27.34000015258789,10.920000076293945,107.87499999999999,12.041666666666666
256,0,159,25.700000762939453,9.399999618530273,18.399999618530273,14.050000190734863,11.729999542236328,106.95833333333333,11.958333333333332
257,0,801,21.600000381469727,9.5,14.100000381469727,46.869998931884766,10.239999771118164,107.70833333333333,11.625
258,0,1036,20.700000762939453,9.899999618530273,13,53.369998931884766,10.079999923706055,108.20833333333333,11.875
259,0,760,22.5,10.100000381469727,14.5,28.139999389648438,10.510000228881836,107.29166666666666,12.458333333333334
260,0,340,24.899999618530273,9.800000190734863,17.100000381469727,26.760000228881836,10.869999885559082,107.04166666666666,12.541666666666666
261,0,559,23.299999237060547,9.600000381469727,15.800000190734863,23.68000030517578,11.100000381469727,107.45833333333333,11.958333333333332
262,0,261,25,9.300000190734863,17.799999237060547,11.579999923706055,11.869999885559082,107.125,11.708333333333332
263,0,539,23.299999237060547,9.600000381469727,15.899999618530273,18.360000610351562,11.34000015258789,107.45833333333333,11.875
264,0,1051,20.600000381469727,10,12.800000190734863,55.2400016784668,9.600000381469727,108.12499999999999,11.875
